hashtag,tweet,party,polarity
#humnibhayenge,  saralpatel  which party calls their manifesto promises  jumla  after elections      humnibhayenge   ,congress,p
#humnibhayenge,  bhatia_niraj   educationist  amp  entrepreneur maheshwar peri on  congressmanifesto s employment creation idea      humnibhayenge   ,congress,p
#humnibhayenge,  aipcmumbaiwest  unemployment rate is india at   yrs high but  don t worry  we promise to fill all vacant govt  post by        hum  ,congress,p
#humnibhayenge,  npatnaikodisha  to ensure a life of dignity to all indians  congress will introduce the nyuntam aay yojana     nyay  under which rs     ,congress,p
#humnibhayenge,  withcongress     reservation for women in parliament   per annum to poor families a different farmers budget to ease pressure petr  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  ruchirac  do we choose inclusion or exclusion  do we choose prosperity for all  or wealth for a few  do we choose results or jumlas  do  ,congress,p
#humnibhayenge,  saralpatel    incindia withdraw brazen and regressive citizenship amendment bill     humnibhayenge   ,congress,p
#humnibhayenge,  saralpatel  bjp  amp  pm modi is calling congress manifesto anti national    why   because congress party promises to unite  empower and up  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  hasibaamin  nyay   the final assault on poverty  mh most favorite point in the congress manifesto  what s your s   humnibhayenge   ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  inckarnataka  what pm  narendramodi has stolen from the poor will be given back to the poor  nobody can stop  nyayforindia  humnibhayen  ,congress,p
#humnibhayenge,  bhushankpatil   north mumbai congress candidate  officialurmila today had a get together   with gujarati mahila mandal of borivali wes  ,congress,p
#humnibhayenge,  mahilacongress  we will encourage and suppo micro and small enterprises that collectivise unorganised sector workers including waste  ,congress,p
#humnibhayenge,  jhasanjay    days of  mnrega  a pro poor policy that will help obliterate poverty   humnibhayenge ,congress,p
#humnibhayenge,  mahilacongress    incindia promises the right to housing for the urban poor and protection from arbitrary eviction  we will build night  ,congress,p
#humnibhayenge,  ruchirac  favorite slogans from yesterday s manifesto launch       गर ब  पर व र  बहत तर हज  र  cp  rahulgandhi    we will create wealth  ,congress,p
#humnibhayenge,  jhasanjay  a ministry of jobs   humnibhayenge ,congress,p
#humnibhayenge,  incindia  through the nyuntam aay yojana we will guarantee a minimum yearly income of rs      to   crore poorest families  which wil  ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,looking at the electoral promise of congress  it is not too poor to understand    humnibhayenge   ,congress,p
#humnibhayenge,  geetv   chest thumping mr   had brought down the defence allocation to a   yr low of      of gdp    congressmanifesto  promises  ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  sevadalmb  do you believe in nyay    do you want to see an india where everyone can live a life of dignity  amp  respect    show your suppo  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  rishi_inc  we will encourage and suppo micro and small enterprises that collectivise unorganised sector workers including waste picke  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  withcongress     reservation for women in parliament   per annum to poor families a different farmers budget to ease pressure petr  ,congress,p
#humnibhayenge,  incindia  through the nyuntam aay yojana we will guarantee a minimum yearly income of rs      to   crore poorest families  which wil  ,congress,p
#humnibhayenge,  inckarnataka  what pm  narendramodi has stolen from the poor will be given back to the poor  nobody can stop  nyayforindia  humnibhayen  ,congress,p
#humnibhayenge,  jhasanjay  a ministry of jobs   humnibhayenge ,congress,p
#humnibhayenge,if upa or  rd front form govt in may    chinapak  amp   kashmir ride on india     rahulscamsterscam    ,congress,p
#humnibhayenge,favorite slogans from yesterday s manifesto launch       गर ब  पर व र  बहत तर हज  र  cp  rahulgandhi    we will cre    ,congress,p
#humnibhayenge,  incmaharashtra  manifesto for the people  by the people  amp  of the people   we have delivered before  we will deliver again    humnibhaye  ,congress,p
#humnibhayenge, rahulgandhi delivers what he says    humnibhayenge ,congress,p
#humnibhayenge,  ruchirac  favorite slogans from yesterday s manifesto launch       गर ब  पर व र  बहत तर हज  र  cp  rahulgandhi    we will create wealth  ,congress,p
#humnibhayenge,  saralpatel  हम न भ ए ग      to stabilize fuel prices  petrol  amp  diesel will be bought under gst     we will scrap angel tax        rese  ,congress,p
#humnibhayenge,country has seen enough of jumlas  humnibhayenge ,congress,p
#humnibhayenge,if  congress can speak on  upa   corruption and mismanagement then congress can be believed  same  pchidambaram aga    ,congress,p
#humnibhayenge,  ruchirac  favorite slogans from yesterday s manifesto launch       गर ब  पर व र  बहत तर हज  र  cp  rahulgandhi    we will create wealth  ,congress,p
#humnibhayenge,  geetv           govt vacancies to be filled by march           rural youth to be employed in gram panchayats      yr exempt  ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge, humnibhayenge is now trending in  mumbai      ,congress,p
#humnibhayenge,  incmaharashtra  love not hate    humnibhayenge   ,congress,p
#humnibhayenge,  jhasanjay  a ministry of jobs   humnibhayenge ,congress,p
#humnibhayenge,  ruchirac  favorite slogans from yesterday s manifesto launch       गर ब  पर व र  बहत तर हज  र  cp  rahulgandhi    we will create wealth  ,congress,p
#humnibhayenge,  rachitseth   humnibhayenge  congress manifesto press conferences in various states tomorrow  important stations which are left will be  ,congress,p
#humnibhayenge,  bhatia_niraj   educationist  amp  entrepreneur maheshwar peri on  congressmanifesto s employment creation idea      humnibhayenge   ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  saralpatel    incindia withdraw brazen and regressive citizenship amendment bill     humnibhayenge   ,congress,p
#humnibhayenge,  withcongress     reservation for women in parliament   per annum to poor families a different farmers budget to ease pressure petr  ,congress,p
#humnibhayenge,  ruchirac  do we choose inclusion or exclusion  do we choose prosperity for all  or wealth for a few  do we choose results or jumlas  do  ,congress,p
#humnibhayenge,  saralpatel  bjp  amp  pm modi is calling congress manifesto anti national    why   because congress party promises to unite  empower and up  ,congress,p
#humnibhayenge,  hasibaamin  nyay   the final assault on poverty  mh most favorite point in the congress manifesto  what s your s   humnibhayenge   ,congress,p
#humnibhayenge,  mahilacongress  we will encourage and suppo micro and small enterprises that collectivise unorganised sector workers including waste  ,congress,p
#humnibhayenge,  bhushankpatil   north mumbai congress candidate  officialurmila today had a get together   with gujarati mahila mandal of borivali wes  ,congress,p
#humnibhayenge,  jhasanjay    days of  mnrega  a pro poor policy that will help obliterate poverty   humnibhayenge ,congress,p
#humnibhayenge,  mahilacongress    incindia promises the right to housing for the urban poor and protection from arbitrary eviction  we will build night  ,congress,p
#humnibhayenge,  spgurjarinc  no more fake promises  no more jumlas  it s the time for change  time for a new beginning   apnatimeaayegapakka   humnibha  ,congress,p
#humnibhayenge,  ruchirac  favorite slogans from yesterday s manifesto launch       गर ब  पर व र  बहत तर हज  र  cp  rahulgandhi    we will create wealth  ,congress,p
#humnibhayenge,  incindia  through the nyuntam aay yojana we will guarantee a minimum yearly income of rs      to   crore poorest families  which wil  ,congress,p
#humnibhayenge,  hasibaamin  nyay   the final assault on poverty  mh most favorite point in the congress manifesto  what s your s   humnibhayenge   ,congress,p
