,hashtag,tweet,party,polarity
819,#humnibhayenge,RT @INCMaharashtra: Love not Hate.  #HumNibhayenge https://t.co/nd9XzExR4e ,congress,p
820,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
821,#humnibhayenge,RT @HasibaAmin: NYAY - the final assault on poverty. Mh most favorite point in the Congress Manifesto. What's your's? #HumNibhayenge https:… ,congress,p
822,#humnibhayenge,"RT @INCMaharashtra: Manifesto for the people, by the people &amp; of the people.  We have delivered before. We will deliver again.  #HumNibhaye… ",congress,p
823,#humnibhayenge,RT @geetv79: @RahulGandhi -What has Modi done for our Soldiers who carry out Surgical Strikes? -What has Modi done for our Defence forces?… ,congress,p
824,#humnibhayenge,"RT @geetv79: - 22,00,000 Govt Vacancies to be filled by March 2020 - 10,00,000 rural youth to be employed in Gram Panchayats  - 3 Yr Exempt… ",congress,p
825,#humnibhayenge,"RT @bhatia_niraj23: I Am Not Like Modi , I Dont Make Fake Promises : @RahulGandhi  #HumNibhayenge #NYAY https://t.co/vtqL891EiN ",congress,p
826,#humnibhayenge,"RT @INCIndia: We will ensure our cities are empowered through directly elected Mayors, to ensure accountability. #HumNibhayenge https://t.c… ",congress,p
827,#humnibhayenge,"RT @INCIndia: We promise to restore the autonomy of our institutions such as the RBI, ECI, CBI, CIC without fear or favour. #HumNibhayenge… ",congress,p
828,#humnibhayenge,"RT @INCIndia: Through the Nyuntam Aay Yojana we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest families, which wil… ",congress,p
829,#humnibhayenge,"RT @INCIndia: We will ensure our cities are empowered through directly elected Mayors, to ensure accountability. #HumNibhayenge https://t.c… ",congress,p
830,#humnibhayenge,"RT @INCIndia: We promise to restore the autonomy of our institutions such as the RBI, ECI, CBI, CIC without fear or favour. #HumNibhayenge… ",congress,p
831,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
832,#humnibhayenge,RT @Rafa___Tweets: Dear India choose wisely.....😊  We are congress...#HumNibhayenge ❤️ https://t.co/X1RUuNaCPS ,congress,p
833,#humnibhayenge,RT @geetv79: @RahulGandhi -What has Modi done for our Soldiers who carry out Surgical Strikes? -What has Modi done for our Defence forces?… ,congress,p
834,#humnibhayenge,RT @bhushankpatil12: North Mumbai Congress Candidate @OfficialUrmila today had a get together   with Gujarati Mahila Mandal of Borivali wes… ,congress,p
835,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
836,#humnibhayenge,"RT @INCMumbai: Congress party will extend 33 per cent quota to women in Parliament and Assemblies, and the same percentage of reservation i… ",congress,p
837,#humnibhayenge,"RT @JhaSanjay: Not Rs 15 Lakh in every bank account , 2 crore jobs per year , doubling of farm income. No #Jumla. No lies. No fraud. #HumNi… ",congress,p
838,#humnibhayenge,RT @geetv79: @RahulGandhi -What has Modi done for our Soldiers who carry out Surgical Strikes? -What has Modi done for our Defence forces?… ,congress,p
839,#humnibhayenge,RT @geetv79: @RahulGandhi -What has Modi done for our Soldiers who carry out Surgical Strikes? -What has Modi done for our Defence forces?… ,congress,p
840,#humnibhayenge,"RT @INCMumbai: Congress party will extend 33 per cent quota to women in Parliament and Assemblies, and the same percentage of reservation i… ",congress,p
841,#humnibhayenge,"RT @geetv79: - 22,00,000 Govt Vacancies to be filled by March 2020 - 10,00,000 rural youth to be employed in Gram Panchayats  - 3 Yr Exempt… ",congress,p
842,#humnibhayenge,RT @geetv79: -Separate Kisan Budget with clarity on MSPs/benefits  -APMC to be scrapped farmers free to sell produce at best prices -Farm l… ,congress,p
843,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
844,#humnibhayenge,RT @geetv79: Chest thumping Mr 56 had brought down the defence allocation to a 57 Yr⬇Low of 1.65% of GDP   #CongressManifesto2019 promises… ,congress,p
845,#humnibhayenge,RT @geetv79: -Separate Kisan Budget with clarity on MSPs/benefits  -APMC to be scrapped farmers free to sell produce at best prices -Farm l… ,congress,p
846,#humnibhayenge,RT @geetv79: Chest thumping Mr 56 had brought down the defence allocation to a 57 Yr⬇Low of 1.65% of GDP   #CongressManifesto2019 promises… ,congress,p
847,#humnibhayenge,RT @WithCongress: 33% reservation for women in parliament 72000 per annum to poor families A different farmers budget to ease pressure Petr… ,congress,p
848,#humnibhayenge,"RT @INCIndia: Through the Nyuntam Aay Yojana we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest families, which wil… ",congress,p
849,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
850,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
851,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
852,#humnibhayenge,RT @WithCongress: 33% reservation for women in parliament 72000 per annum to poor families A different farmers budget to ease pressure Petr… ,congress,p
853,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
854,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
855,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
856,#humnibhayenge,RT @MahilaCongress: We will encourage and support micro and small enterprises that collectivise unorganised sector workers including waste… ,congress,p
857,#humnibhayenge,"RT @INCTelangana: Through the Nyuntam Aay Yojana (NYAY) we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest families… ",congress,p
858,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
859,#humnibhayenge,RT @annatarajgowda: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhay… ,congress,p
860,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
861,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
862,#humnibhayenge,RT @annatarajgowda: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhay… ,congress,p
863,#humnibhayenge,Can they deliver like promised? #HumNibhayenge  @INCIndia https://t.co/4S3HvgRneV ,congress,p
864,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
865,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
866,#humnibhayenge,"RT @INCMaharashtra: Manifesto for the people, by the people &amp; of the people.  We have delivered before. We will deliver again.  #HumNibhaye… ",congress,p
867,#humnibhayenge,RT @INCMaharashtra: Love not Hate.  #HumNibhayenge https://t.co/nd9XzExR4e ,congress,p
868,#humnibhayenge,"RT @INCMaharashtra: Through the Nyuntam Aay Yojana (NYAY) we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest famili… ",congress,p
869,#humnibhayenge,"RT @INCIndia: We promise to restore the autonomy of our institutions such as the RBI, ECI, CBI, CIC without fear or favour. #HumNibhayenge… ",congress,p
870,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
871,#humnibhayenge,"RT @RuchiraC: Favorite slogans from yesterday's manifesto launch -   - गरीबी पर वार, बहत्तर हज़ार: CP @RahulGandhi  - We will create wealth… ",congress,p
872,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
873,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
874,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
875,#humnibhayenge,RT @nafeesa27: #HumNibhayenge #CongressManifesto is progressive &amp; pragmatic.We have delivered before.We will deliver again. With emphasis o… ,congress,p
876,#humnibhayenge,RT @JhaSanjay: 150 days of #MNREGA. A pro-poor policy that will help obliterate poverty. #HumNibhayenge ,congress,p
877,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
878,#humnibhayenge,RT @geetv79: @RahulGandhi These are simple &amp; effective steps to help our ex-servicemen &amp; give them the respect they richly deserve. #HumNib… ,congress,p
879,#humnibhayenge,"RT @INCIndia: We promise to restore the autonomy of our institutions such as the RBI, ECI, CBI, CIC without fear or favour. #HumNibhayenge… ",congress,p
880,#humnibhayenge,"RT @INCMumbai: Congress party will extend 33 per cent quota to women in Parliament and Assemblies, and the same percentage of reservation i… ",congress,p
881,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
882,#humnibhayenge,@milinddeora the best thing about the manifesto is that it is both general &amp; specific! It has a vision for the coun… https://t.co/llst0mNBOh ,congress,p
883,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
884,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
885,#humnibhayenge,Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj'… https://t.co/PqxxSAQCta ,congress,p
886,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
887,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
888,#humnibhayenge,RT @WithCongress: 33% reservation for women in parliament 72000 per annum to poor families A different farmers budget to ease pressure Petr… ,congress,p
889,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
890,#humnibhayenge,"RT @MahilaCongress: ""I've never broken a promise that I've made."" #HumNibhayenge https://t.co/m4KyKL1kWX ",congress,p
891,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
892,#humnibhayenge,"RT @maulinshah9: A true leader is one who puts himself to tougher tests than others. Furthermore, he asks people to subject him &amp; his utter… ",congress,p
893,#humnibhayenge,RT @MahilaCongress: Nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made - 'Swaraj' for… ,congress,p
894,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
895,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
896,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
897,#humnibhayenge,RT @INCMaharashtra: Love not Hate.  #HumNibhayenge https://t.co/nd9XzExR4e ,congress,p
898,#humnibhayenge,"RT @INCMaharashtra: Through the Nyuntam Aay Yojana (NYAY) we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest famili… ",congress,p
899,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
900,#humnibhayenge,"RT @Rafa___Tweets: ""I've never broken a promise that I've made"" ~ RahulGandhi  India is fed up with ' Jumlas' and Lies of Modi....  Nation… ",congress,p
901,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
902,#humnibhayenge,"RT @ekashrafek: #HumNibhayenge  Sure, we can trust this educated, powerful, talented man https://t.co/glUsUKbKVe ",congress,p
903,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
